project,branch,bug_report
camel,bugs-dot-jar_CAMEL-7459_57ba1bde,"{'BugID': 'CAMEL-7459', 'Summary': ""parseQuery Drops Char When Last Parameter is RAW with value ending in ')'"", 'Description': 'org.apache.camel.util.URISupport\n\nWhen processing RAW parameters as part of parseQuery a look ahead to the next char is needed in order to determine the end of the RAW value.  The logic to prevent a _StringIndexOutOfBoundsException_ drops the last char when evaluating for _next_ char when the current char (_i_) is the second to last char of the string.\n\nThis becomes an issue when the RAW value ends in \')\' \n\nConsider:\nuri = ""foo=RAW(ba(r))""\nuri.length() = 14\ni = 12\nuri.charAt(12) = \')\'\nuri.charAt(13) = \')\'\n\n(i < uri.legnth() - 2) = 12 < (14 - 2) = 12 < 12 = false\nthus next = ""\\u0000""\n\nThe RAW value now ends satisfying the requirements and the char at index 13 is never read.  The resulting parameter is ""foo=RAW(ba(r)"".\n\nThe logic to prevent the index exception should be ""(i <*=* uri.legnth() -2)"" or ""(i < uri.legnth() - *1*)""'}"
camel,bugs-dot-jar_CAMEL-7478_69b00a31,"{'BugID': 'CAMEL-7478', 'Summary': 'Simple Language - Length of array properties is not correctly evaluated', 'Description': 'If the exchange body is an array, then {{body.length}} returns correctly the length of the array. However, if the array is a property of an object, then not the correct value is returned:\n{code:title=MyClass.java}\npublic class MyClass {\n    public Object[] getMyArray() {\n        return new Object[]{""Hallo"", ""World"", ""!""};\n    }\n}\n{code}\nAccessing the property {{myArray}} with Simple:\n{code}\n<setHeader headerName=""mySimpleHeader"">\n    <simple>body.myArray.length</simple>\n</setHeader>\n<log message=""mySimpleHeader = ${header.mySimpleHeader}"" />\n{code}\nJava:\n{code}\nfinal ProducerTemplate template = main.getCamelTemplate();\ntemplate.sendBody(""direct:start"", new MyClass());\n{code}\nLog:\n{noformat}\n[main] route1 INFO  mySimpleHeader = 1\n{noformat}\nThe return value should be {{3}} instead of {{1}}.'}"
camel,bugs-dot-jar_CAMEL-7513_85ced066,"{'BugID': 'CAMEL-7513', 'Summary': 'Using JPA entities as the argument in Aggregator using POJO', 'Description': 'I have an Aggregator POJO with this method :\n\npublic Map<Hoteles, List<EventoPrecio>> agregaEventoPrecio(Map<Hoteles, List<EventoPrecio>> lista, EventoPrecio evento) \n\nWith this route :\n\nfrom(""timer://tesipro?fixedRate=true&period=60000"").\nbeanRef(""uploadARIService"", ""getEventosPrecio"").\naggregate(constant(true), AggregationStrategies.bean(AgregadorEventos.class, ""agregaEventoPrecio"")).\ncompletionSize(100).\nlog(""Ejecucion de Quartz "");\n\nAnd I get this error :\n\nError occurred during starting Camel: CamelContext(249-camel-9) due Parameter annotations at index 1 is not supported on method: public java.util.HashMap com.tesipro.conectores.interfaces.tesiproconpush.camel.AgregadorEventos.agregaEventoPrecio(java.util.HashMap,com.tesipro.conectores.domain.EventoPrecio)          \n\nIt seems the problem is that annotations are not supported in the aggregator arguments nor in the argument class.\n\nhttps://github.com/apache/camel/blob/3f4f8e9ddcc8de32cca084927a10c5b3bceef7f9/camel-core/src/main/java/org/apache/camel/processor/aggregate/AggregationStrategyBeanInfo.java#L67'}"
camel,bugs-dot-jar_CAMEL-7562_689147e9,"{'BugID': 'CAMEL-7562', 'Summary': 'camel-test - AdviceWith in CBR may add twice', 'Description': 'See nabble\nhttp://camel.465427.n5.nabble.com/Camel-AdviceWith-issues-tp5752786.html\n\nWhen using advice-with for a CBR it may add to the when clauses 2 times.'}"
camel,bugs-dot-jar_CAMEL-7568_b3377b16,"{'BugID': 'CAMEL-7568', 'Summary': 'OnComplete does not  work on transactioned route after rollback', 'Description': 'Example:\n{code:title=Route Sample|borderStyle=solid}\nthis.from(""servlet:///test"").routeId(""CamelTestRoute"") \n   .onCompletion() \n      .bean(this.logCompletionRoute) \n   .end() \n   .onException(Exception.class) \n      .log(LoggingLevel.ERROR, this.log, ""Error on processing message. Sending Rollback command!"") \n      .log(LoggingLevel.ERROR, this.log, ""${exception.stacktrace}"") \n      .rollback()\n      .handled(true) \n   .end() \n   .transacted(RouteTransactionConfiguration.PROPAGATION_REQUIRED) \n   .process(new Processor() { \n                @Override \n                public void process(Exchange exchange) throws Exception { \n                    throw new Exception(); \n                }}); \n{code}\n\nIn this sample, the OnCompletion bean never is executed. But, if I remove the ""rollback()"" call, it is executed properly.\n\nthanks,'}"
camel,bugs-dot-jar_CAMEL-7586_1f92fa42,"{'BugID': 'CAMEL-7586', 'Summary': 'NotCompliantMBeanException : Attribute MessageHistory has more than one getter', 'Description': ""Hello, I wasn't able to subscribe on the mailing list, so I'm posting my issue directly here.\n\nIn my project I need to use some _ManagedCamelContextMBean_, which I am trying to access through [JMX.newMBeanProxy|http://docs.oracle.com/javase/8/docs/api/javax/management/JMX.html#newMBeanProxy-javax.management.MBeanServerConnection-javax.management.ObjectName-java.lang.Class-]\n\nHowever, it is not working as I'm getting a *NotCompliantMBeanException* because the attribute _MessageHistory_ is said to have more than one getter.\n\nI checked the source code of newMBeanProxy, then the [JMX 1.4 specification|http://docs.oracle.com/javase/8/docs/technotes/guides/jmx/JMX_1_4_specification.pdf], and then Camel's source code, and it appears that ManagedCamelContextMBean is indeed not respecting the standard MBean.\n\nThe problem is that two methods are defined in _ManagedCamelContextMBean_ : isMessageHistory() and getMessageHistory()\nSince the return type is boolean, isMessageHistory is considered to be a getter, which makes two getter according to the JMX specification and is blocking the newMBeanProxy() method.""}"
camel,bugs-dot-jar_CAMEL-7611_e30f1c53,"{'BugID': 'CAMEL-7611', 'Summary': 'org.apache.camel.util.KeyValueHolder equals bug', 'Description': 'According to java.lang.Object javadoc (http://docs.oracle.com/javase/7/docs/api/java/lang/Object.html), ""equal objects must have equal hash codes"". \n\nCurrent implementation of the ""equals"" and ""hashCode"" method of the org.apache.camel.util.KeyValueHolder does not seem to follow that rule: hashCode is calculated from the key and value attributes while the equals compares only the key attribute. \n\nCould generate unexpected behaviour in certain circumstances.'}"
camel,bugs-dot-jar_CAMEL-7622_faa20255,"{'BugID': 'CAMEL-7622', 'Summary': 'advice-with - No outputs found matching id when upgrading from 2.13 to 2.14', 'Description': 'I have the following route defined with the Java DSL: \n\nfrom(""direct:localMemberLookup"").routeId(""localMemberLookup"") \n        .process(new MemberLookupToSqlParametersProcessor()).id(""sqlParams"") \n        .recipientList(simple(""sql:{{sql.memberLookup}}"")).delimiter(""false"") \n        .to(""log:output"") \n        .process(new MemberLookupProcessor()) \n        // do more processing \n        .to(""log:output""); \n\nI\'m testing it with a test that looks as follows: \n\n@EndpointInject(uri = ""mock:lookupHeaders"") \nMockEndpoint lookupHeaders; \n\n@EndpointInject(uri = ""mock:searchResult"") \nMockEndpoint searchResult; \n\n@EndpointInject(uri = ""mock:lookupResult"") \nMockEndpoint lookupResult; \n\n@Autowired \nCamelContext camelContext; \n\n@Before \npublic void before() throws Exception { \n        ModelCamelContext context = (ModelCamelContext) camelContext; \n        context.setTracing(true); \n        RouteDefinition searchRoute = context.getRouteDefinition(""memberSearchRequest""); \n        searchRoute.to(searchResult); \n\n        RouteDefinition lookupRoute = context.getRouteDefinition(""localMemberLookup""); \n        lookupRoute.adviceWith(context, new AdviceWithRouteBuilder() { \n                @Override \n                public void configure() throws Exception { \n                        weaveById(""sqlParams"").after().to(lookupHeaders); \n                } \n        }); \n        lookupRoute.to(lookupResult); \n        context.start(); \n} \n\nWith Camel 2.13.1, this works fine. However, with 2.14-SNAPSHOT, I get the following error: \n\njava.lang.IllegalArgumentException: There are no outputs which matches: sqlParams in the route \n\nMailing list thread: http://camel.465427.n5.nabble.com/weaveById-works-with-2-13-1-not-with-2-14-SNAPSHOT-td5753809.html'}"
camel,bugs-dot-jar_CAMEL-7736_7ad36e3d,"{'BugID': 'CAMEL-7736', 'Summary': 'Failure to create producer during routing slip or similar eip causes exchange causes error handler not to react properly', 'Description': 'If an endpoint.createProducer throws an exception from a dynamic eip, then the exchange is kept marked as inflight, and the error handler does not react asap and as expected.\n\nThis was working in Camel 2.10.x etc.'}"
camel,bugs-dot-jar_CAMEL-7767_eab06182,"{'BugID': 'CAMEL-7767', 'Summary': 'Mock - Defining assertion on message doest work if using convertTo', 'Description': ""See\nhttp://www.manning-sandbox.com/thread.jspa?threadID=41025&tstart=0\n\n\nThe reason is when you use a method in the fluent builder that returns a ValueBuilder then that didn't detect the predicate.""}"
camel,bugs-dot-jar_CAMEL-7795_19b2aa31,"{'BugID': 'CAMEL-7795', 'Summary': 'Regression: MDC may lose values after when Async Routing Engine is used', 'Description': ""CAMEL-6377 introduced some optimisations in the MDC Logging mechanism which make it lose MDC values when the async routing engine is used.\n\nIf we are using an async component such as CXF, the response or done() callback will be issued from a thread NOT managed by Camel. Therefore, we need the MDCCallback to reset *ALL* MDC values, not just the routeId (as was intended by the commits that caused the regression).\n\nThe situation may be salvaged by the fact that underlying MDC implementations use an InheritableThreadLocal, so the first requests after system initialisation may see correct behaviour, because the MDC values from the requesting thread is propagated to the newly initialised threads in the underlying stack's ThreadPool, as the coreThreads are being initialised within the context of the original threads which act like parent threads.\n\nBut after those first attempts, odd behaviour is seen and all responses from the async endpoint come back without an MDC.""}"
camel,bugs-dot-jar_CAMEL-7883_d57f402b,"{'BugID': 'CAMEL-7883', 'Summary': 'XSD decoding bad guess in Validator', 'Description': 'Validator component does not take imported XSD encoding into account when validating XML. That may lead to validation errors if an imported XSD is ISO-8859-1 encoded and containing non ASCII caracters, even though that XSD declares its encoding correctly in its XML prolog.\n'}"
camel,bugs-dot-jar_CAMEL-7973_799b45df,"{'BugID': 'CAMEL-7973', 'Summary': 'CircuitBreakerLoadBalancer fails on async processors', 'Description': ""The CircuitBreakerLoadBalancer works fine on direct synchronous processor, but it seems to not behave as expected in case of async processor.\n\nTo reproduce the error, it's enough to add a .threads(1) before the mock processor in the CircuitBreakerLoadBalancerTest routeBuilder configuration.\n\nThis misbehaviour seems to be related to the use of the AsyncProcessorConverterHelper to force any processor to behave like asynchronous. \n\nI'm going to propose a patch with the failing test and a proposal of solution.\n\nEDIT:\n\nthe patch contains the fix also to other unexpected behaviour of the CircuitBreaker.\n\nThe second problem addressed is that, after the opening of the circuit, the RejectedExecutionException raised by the circuit breaker is set in the Exchange, but it doesn't return. This cause the processor will receive the Exchange even if the circuit is open. In this case also, if the CircuitBreaker is instructed to react only to specific Exception, it will close the circuit after the following request, because the raised exception would be a RejectedExecutionException instead of the one specified in the configuration.""}"
